,Id,Review,Date
1745,5bdc7ce39d3780077c2474e5,what a waste of space - bought a printer and had trouble installing - called pc world for help - just fobbed me off..staff have no idea of customer support,2018-11-02
1746,5bdc78fc9d37800bcc55db91,Today i visited currys store in Carmarthen bought a tv a dishwasher + a freesat box thanks to Matthew and Jack where very polite well mannedin my purchase very pleased with the service THANKS,2018-11-05
1747,5bdc4c709d37800bcc55c58e,"“At Currys PC World, we promise to match or beat the price you'd pay at AO.com, Argos, Asda, John Lewis or Tesco. Even if our competitor's running a voucher-offer discount, and even up to 7 days after you've bought from us.”….but will not match or beat Argos with the £10 voucher back for £100 spent!!",2018-11-02
1748,5bdc42599d37800bcc55c0af,"I wanted to buy a digital cameraVisited local Currys,, as the press keep saying '' support your high street stores ''Very bad service,,, told they didnt have camera in stock,, I would have to order and pay for it to get it in even to look at !They suggested I go to another Currys... 10 mile away !!!NO... that is mad After speaking to customer services, and having a row with the PERSON on there,, i eventually got to speak to a deputy manager at the storeI should have been offered for them to order in,,, albeit it may have taken a week, but i an not in a hurryThis is not the first time of having problems with this storeKingston Park, Newcastle upon TyneI was refused to be allowed to look at a mobile phone earlier this year as assistant would not take it out of its box !!!Is the world going mad ? or is it me ???AVOID THIS STORE AT ALL COSTSRUBBISH SERVICE,, TOTAL LACK OF INTEREST IN CUSTOMERSPOOR MANAGEMENTBetter to go elsewhere or Amazon !!",2018-11-02
1749,5bdc3aa39d37800bcc55bcdb,"I wish I read all these reviews before ordering from Currys!! Our washing machine broke down a few days ago and I really needed a replacement ASAP so yesterday I went online to find one. Currys had the make and model I wanted + next day delivery with a time slot for an extra £40 + £25 for installation but I didn’t mind to fork out on this occasion because it was an emergency so I placed the order and paid over £650. I requested an early delivery 7am-11am thinking that everything was on ok. Delivery day, today!! Surprise, surprise I haven’t got the washing machine, it hasn’t been delivered. Checked online status, it showed “item ready to be dispatched” so I decided to ring their “famous” customer services. The “man on the line” said that the van stuck in traffic and he wasn’t sure when the washing machine would be delivered. It must be one of the oldest tricks in the book, so unprofessional!! Curry’s must have a training manual for staff full of rubbish excuses and other tricks so they can look them up if needed!! anyway when I mentioned the online delivery status he just simply said that I shouldn’t worry about that as that is not up to date. What??!! The man was quite sarcastic too as he said the truck stuck in traffic on M25 and then asked “you know M25 so it’s no surprise”. I have a strong feeling that the washing machine never going to be delivered and now I wonder if I’m going to get my money back from them. Avoid, avoid and avoid Currys!! Anyway with their “success rate” they will be going out of business soon.And now..... watch this space for a sympathetic response from their part, I can’t wait to read how sorry they are :-/ That doesn’t help much!!!",2018-11-02
1750,5bdc37cc9d37800bcc55bb74,"Used a giftcard and partial payment on credit card. Could see the pending charge and assumed a successful order.No email confirmation, order cancelled, and lost £50.Their system and customer service is poor",2018-11-02
1751,5bdc37849d37800bcc55bb4f,"Shocking customer service. Order reference 7421382926. Please do not request I email in. I'm appalled by the whole delivery, and after care supplied by yourselves. No word of a lie I've called everyday since Monday and still no closer to finding out Why new doors can't be fitted to my fridge freezer and when the new one is supposed to be coming out as nobody seems to understand what is going on, damaged property, paid for installation not done, the delivery guys could not even lift the American fridge freezer, advised at time of purchase there were 7 steps, fridge freezer got damaged creased doors. This cost best part with warranty 1k. I suggest someone calls me to discuss before I take this higher.",2018-11-02
1752,5bdc2b7b9d37800bcc55b513,"To cut a long story short.....Ordered a £500+ TV online from Curry's on the 8th October for delivery for the 12th October. Paid an extra £10 for it to be delivered to me between 9am and 1pm.Phoned Curry's at 2pm saying it hadn't arrived. They told me it had been delivered to my address and it was signed for. Basically accusing me of fraud and theft.After 12 days of phone calls, always with a different Customer Service employee, and after 2 and half hours per day, Curry's finally phoned on the 26th October and said they had delivered it to the wrong address and the person living there had signed for it.HALLELUJAH!!!They had the money and my TV for 2 weeks. NO COMPENSATION!!Curry's then offered to deliver a new TV. They have to be joking!Have now got the money back so should be grateful.Never ever order online from Curry's.Julie Black",2018-11-02
1753,5bdc1e349d3780077c2445ca,Extremely poor service.... I will never be making any purchases with this company again. From store level to customer services on the phone... staff need to be retrained.,2018-11-02
1754,5bdb6d0f9d37800944aea605,Ordered a new tablet. Paid £4 for it to get delivered next day. Waited in all day to collect. Didn't come of course. Spent 27 mins on the phone there was problem there end and could't even be bothered to send it. Never again.Will be deviled Saturday on two days too late,2018-11-02
1755,5bdb5e209d3780077c241c4c,If I could give a zero rating then I would...the staff at the Weymouth branch of Currys are probably some of the rudest that I have come across...my wife and I went into the branch at about 6:20 today...1st November...to look for a coffee machine...we were in there for 15 minutes looking at them and still nobody came to see if we needed any help...what did happen though was while my wife was reading one of the boxes of the coffee machine that we were interested in a female member of staff removed it from her and put it on the counter...without saying excuse me or anything else come to that..we just put it down to sheer rudeness but she continued to read the next box when lo and behold the same member of staff did exactly the same thing again...this member of staff then asked the person behind the counter to ring them through...I can only assume she was more interested in buying her own stuff than dealing with customers...we decided to just buy the machine we wanted and leave...considering this was one of many purchases we intended to buy for our new kitchen...not least being a new range cooker...we will not be buying from Currys again..we thought we would support our local shop but in future I’ll go back to buying online...but not from Currys...absolutely disgraceful behaviour,2018-11-01
1756,5bdb403f9d3780077c240e25,"As a follow up to my previous review, when they cancelled my order. The payment was still taken from my account, but I was assured at the time it would be refunded. Three weeks on, no sign of the refund. Eventually - after several painful attempts - I was told that PC World had somehow forgotten to refund me. Incredible as this may seem. Anyway, that was Monday, today is Thursday and still no sign. I expect to see some nonsense reply about how they will do better next time. Fact is, for this level of customer service, I would very strongly advise to go elsewhere. READ THE REVIEWS. DON'T MAKE THE SAME MISTAKE I DID.",2018-11-01
1757,5bdb15879d378009286bbc15,"Ordered from currys store in bangor north wales on 25-10-18The sales person told me theres over 900 in stock we can deliver on 31-10-2018. Paid for the order and left. I had a text on tuesday 30-10-18 night saying we will be with you between 8.30-12.30 on the wednesday 31st. I waited in all day until 2.30pm and taken the day off work to be home specifiaclly to take the order in fromCurrys. Heard nothing from them all day no email no text no phonecall , so i went in to store the manger wasnt much help and just passed me on to some very unconfident person who just called manchester and said to me they left a voicemail and it is being delivered on friday. No apology no nothing. Absolute disgarce of a service. I rang the head office number yesterday 31-10-18 and the rude person on the phone which has no customer service skills said its been delivered friday i asked to make a complaint and he reassured me the compalint department would call me back within 24 hours.....its passed 24 hours, ive heard nothing!!! How on earth can a multibillion pound company not have stock if they said to me they have 900 available, not able to call me successfully and speak to me. This is a utterly disrespectful and a bad experiance. I hope currys will pay my wages for the time off work i took, i highly doubt it.",2018-11-01
1758,5bdad64b9d3780077c23d5ab,"Dealing with this company has been the bane of my life for the past three weeks. I ordered an integrated dishwasher 5 weeks ago. It was delivered and installed the next week to our office on a day I was not there. When I returned to work I learned that the dishwasher had not worked since being installed and the engineer had not tested the machine before leaving. I called customer services, who arranged a pick up of the machine and delivery of a brand new one. Being in a busy office it is difficult to monitor everything, however, I do not expect the men working on behalf of Currys PC World Business to take the door (for the front of the integrated dishwasher which belongs to our kitchen) with them. I called customer services, told them what happened and they told me they would check with the warehouse if it had been brought in. After 3 days we both came to the conclusion that the door had been lost. They told me to source a new door and they will cover the cost. However they would not install the dishwasher then come out again to install the door. The week later I received the door and asked Currys PC World Business to please return and install it. The installation was booked in for a few days later - Friday 26th October. The engineer didn't turn up. It was then booked for Monday 29th October, the engineer didn't turn up. I was then eagerly promised that the engineer would come on Wednesday 30th October between 12:50 and 16:50. When the engineer had not turned up AGAIN between these times I called customer services AGAIN to which they said he was stuck in traffic and will be here in 30 mins. A staff member stayed in the office until 7pm and no one showed up. As you can probably imagine I am filled with frustration and rage by now as I can't quite fathom why this is so difficult. I have lost hours of work trying to sort out this menial task, our cleaner has had to stay longer to compensate for no dishwasher and staff have stayed after hours waiting for someone who never arrives. Today I have been promised, once again, that an engineer will come tomorrow however I have very little faith and cannot accept anymore lies. I have spoken to numerous customer service agents on the phone and over email (to which they have become ignored). This service is utterly disgusting and unacceptable. I can only assume, judging by your abundance of terrible reviews, you won't be in business too much longer. I will never buy from you again for home or business and I will tell everyone I know not to buy from you again. John Lewis here we come!",2018-11-01
1759,5bdab7389d37800bcc553097,Ordered a mobile phone and was expecting it to be delivered within a few days. Still have not received it and is now under investigation. Very poor service. Extremely disappointed.,2018-11-01
1760,5bda95e39d37800bcc552830,Has to be the worse company on earth.bought a Belling dual fuel Range Cooker . Had so called gas engineer round to fit it . Made a dozen excuses why he couldnt do it because my supply was only 32 amp.couldve easily changed it to 45amp. We decided to go for gas version as it only needs 13amp supply.another clown arrived fitted it and signed it off as no faults on gas safe certificate. When we turned on one of the rings it would not stay on plus my wife noticed two dents on the oven door. Called repair centre who sent another one out. Said was a faulty knob. I went to the loo and when I came back he said he done it .wife noticed there was a dent in the knob. He had got it from his van but denied it even though she saw him. Anyway another call to circusland who said they will send new door and knob.door front arrived ok. Same clown turned up with different knob part. Put door front on which was different to the other doors.told him to stick it .did manage to get a full refund without too much hassle hence one star.i will be reporting them to gas safe as I don't think any of the so called engineers are actually qualified.could have been a lot worse. Avoid at all costs,2018-11-01
1761,5bda08e19d3780077c23a3bb,"I ordered a TV from pc world and the staff was extremely helpful and great. They offered me to set up and delivery with the TV which I accepted for the following Friday. On Friday they rang me explaining to me that they can deliver the tv, however, won't have time to set up the tv. So a week later I received a phone call telling me that they were going to deliver my tv (even though I already had it) and knew nothing about setting up. So I was told I had a prime spot for the following Tuesday just to set up my tv. On that Tuesday they rang me again and knew nothing about setting up my tv which happened again that following Friday explaining to me that they didn't have the correct tools to set it up. Now at this point, we rang customer service and explaining our issue and they were extremely rude and unhelpful even refused to let me speak to the manager since I didn't have a good enough reason which is beyond a joke. On the following Tuesday (fifth time lucky) they finally managed to put the tv on my wall and set everything up but sadly when they left it started to turn off every 30 seconds. I rang the tech support team and spent 40 minutes trying to figure out the issue and he said it was the network card and it would need to be replaced but he set everything up for me and all I needed to do is speak to the delivery team to organize a time for the replacement. When I was transferred I gave them some sort of code and they told me I had to drive to PC world before they close that night! When I got there the store was really good again and organized a prime slot again since it was their mess up. When they came to replace the tv they realized midway that it was the wrong model (it was an older version) and they spent over 5 minutes trying to get me to keep the wrong tv even though I paid for a better one which was just disgusting. After they left I went to the store again and spoke to the manager which sent an email out to someone to organize the delivery to my house with the correct tv and set it up. Finally, they have set it up correctly and it works perfectly fine however it was just a simple cable which was the issue which wasted my time and the stores. THEN the next day I get a phone call telling me that my replacement tv is on its way and they had no record of it already being delivered. So after all that I have sent an email out to complain and the store has opened a case to get some money. The store itself has been amazing but everything else has been appalling at best...",2018-10-31
1762,5bd9f5d79d3780077c239afe,"If I could give a 0 rating I would have.I went in to the Reading branch on 29th Oct at 7:30pm to purchase an iPad. this was for a gift that I was giving on the today (31st Oct).After waiting around for 10mins I was approached by the store manager who asked if he could help.After telling him what I wanted he then proceeded to check the stock on the computer, he then advised that he would go and get it for me and will be back in a couple of seconds.He then went off and spoken to a couple of young female customers and then went to the doors to close all the shutters and then went off to speak to a colleague. after this he disappeared.10 minutes had passed before I was then approached by another member of staff. I explained it all to him and he advised that he would deal with it. Whilst he was going to get it from the stock room I was told to go to the desk to go through the trading in (trading in an old tablet).When I approached this desk I was greeted by the most miserable and unhelpful member of staff you could imagine. after checking his watch he told me that the systems were down and to come back in tomorrow as they were closing and wanted to go home. In the meantime the gentleman came back from the stock room with the tablet and asked the gentleman to check the system again for the trade in. After he checked his watch again and gave another sigh it was back up and working again surprisingly.With vouchers in hand we then proceeded to the tills to pay for the item. They had taken the payment off the 2 gift card which I gave them however the remaining balance which I was paying off using a card would go through due to one of there systems being down. I was then told that they couldn't do anything that night and they wanted to go home and that I had to go back in the following day.They voided the transaction and advised that the money would go back on to the gift cards within 24-48hrs (so I wouldn't have been able to go back in the following day). I rang the customer services number yesterday (30th Oct and spoke to a very helpful gentleman. After explaining to him all of the above and telling him I needed it for a gift for the 31st Oct he advised he would email the store and regional manager and ask them to call me straight away with a solution and to offer a gesture of goodwill or a discount on the product for all of the inconvenience.Guess what.... I didn't get a call and more than 24hrs on, I still haven't. oh, and I still haven't got the money on the gift cards (more than 48hrs now).I have just called the customer services again and he called the store to find out what's happening. Store advised it wasn't dealt with and they have just actioned it and that it was now going to be another 48hrs.I explained to the guy in customer services that this wasn't good enough and that I needed the item today (now) and he just kept saying there was nothing he could do about it. I asked to speak to a manager and he declined to pass it over and said he wouldn't want to speak to me. When I asked for his name so I could write a complaint he refused to give it.Absolutely appalling service and I will certainly not be using them again. It's there loss as I was just in the process of buying an Apple Mac and a Samsung OLED TV.",2018-10-31
1763,5bd9d90c9d3780077c238aca,"Had a delivery slot today of 8:25 till 12:25. Thought thats great get my new dishwasher then go out for the rest of the afternoonIts now gone 4 hours after my delivery window and still nothing got apology when rung, the another via Facebook but was running an hour behindWhat a waste of a day .... Don't usually complain, with myself previously worked in the same type of business but had to vent my frustration some howShock horror tried emailing below but unresponsive addressNow over 7 hrs and drivers ive been informed only work until 8pm ( its now 7:35pm)outcome -- waited all day, no call from drivers, i called the contact centre spent 25 mins ( waiting and chatting ) to find out that driver rung in sick so 8 hrs late and all they offer is £15 or £25 store credit its an insult wasting a full day for something to arrive in a 4 hr window slot. Offered all the apologises possible but day off gone. Will seriously look at other competitors after this experience (( bring back COMET ))",2018-11-01
1764,5bd9caa59d37800bcc54e9c5,"Despite saying I would not use them again, I was suckered in by some very good discounts. Needless to say I ended up with another faulty item, this time a tumble dryer which, following an engineers inspection, now needs replacing after two uses. After going round and round in a maze of telephone options and speaking to numerous wrong departments I eventually got through to the correct place. I explain that an engineer has visited, informed me that the item needs replacing and I need to arrange collection & delivery. I am told by the agent on the phone that this is not possible and I need to take the item back to store myself...really? I insist that it is not my responsibilty and the customer service agent attempts to ring my local store but tells me he can't get through. He won't give me the telephone number of my local store and says that I need to go to the store to arrange delivery. What exactly is the point of him being there on the phone if I have to do this myself? Another shoddy customer service experience from Curry's. Will they ever learn?",2018-10-31
1765,5bd9c4259d378004fce64c89,"My mother purchased a washing machine on 24/10/18 and was given wed 31/10/18 as delivery date. I was told that I would receive a txt with a time of delivery because either myself or my sister had to be there because my mother is nearly 87. She paid £20 for recycling her old washing machine. I waited all the morning for a text when at 11am is my sister phoned me to say that the delivery van was there. I DID NOT HAVE ANY TXT WHATSOEVER. It was very lucky that my sister was there at that time as once they delivered the new washing machine they were leaving when my sister asked them about recycling the old one when the guy said ""oh are we supposed to take it?"" The youngster with him looked at his sheet and said ""oh yeah!"" Well I think that they would have left my mothers house leaving the old one behind. Do you think that common sense would be for your delivery drivers to check their delivery sheets and also to txt when they are arriving???? My mother is a vulnerable OAP and would not have thought about the recycling payment. I am extremely angry and think that what you pay for you should receive as standard so train your delivery men PLEASE!!!!",2018-10-31
1766,5bd9b70b9d37800bcc54de87,"I bought a PC in August last year. Not long before the guarantee ran out this year I had a problem with one of the fans - it was noisy and I kept getting a warning every time the pc was turned on. I called customer service and they managed to get rid of the warning sign. However, I was not convinced it was fully repaired as there was still a noise coming from the pc and expressed my concern that the guarantee was nearly up. I was assured that as the problem was now registered with customer services then even if it ran out of guarantee they would repair it and not to worry. The problem has continued intermittently getting worse until recently when I called PC World quite confident that they would repair this ongoing fault. However, quite cunningly PC world have a policy, which I was told they were under no obligation to inform the public of, whereby if a customer does not call within 7 days about a recurring problem then the complaint and problem is treated as a new one and they are therefore under no obligation to repair it. Feel completely duped by PC World to the point where I feel that I was even manipulated into letting it run out of guarantee to avoid any expense on their part. Not wanting anything to do with PC World I have had it fixed independently. The engineer was appalled as the fan should have lasted a lot longer than 11-12 months. The engineer stated that he hears constant complaints about PC World Customer Service and recommended buying any electrical items from elsewhere.",2018-10-31
1767,5bd99bc79d3780077c2367dd,"Summer 18 - We had a fridge breakdown which was nearly 6 years old from curry’s and had taken out the 7 day repair or replace insurance at £5 per month. This was paid over nearly 6 years, £345.00 to be exact.Fridge was inspected 2 days after report of fault and booked in for a repair, new mains board.The following Tuesday came and went with no repairman to be seen, after endless hours of calls we were told the fridge repair engineer would be back on Friday (outside the 7 day agreement) and questioned this only to be told “unfortunately” we can’t offer you a replacement.Friday comes and the engineer turns up to repair fridge now broken for 9 days, he enters the house and asks what’s wrong with it and it turned out he was only here to diagnose what was wrong???????? Not repair.So we then spent another half a day trying to get a replacement and they reluctantly agreed.Attempted to deliver 3 times, moving dates and just not showing up. The best being the delivery driver stood at the top of our drive shouting “FOR F**** SAKE”October 18 - After a new house move we replaced all of our appliances, we went with AO who were superb, we had to order a dishwasher from curry’s due to the colour and the product being exclusive to them.Again, 3 failed deliveries and hours spent on the phone trying to sort this mess out.Refunds take 3/5 days but the money flies out of your account in seconds.This company cannot deliver what they promise or what you buy in the time agreed.Cannot for the life of me understand how they are still in business.Go to AOIn response to your reply it’s pointless me wasting any more time. As for being shocked I find highly unlikely with the various reviews around the web saying the same as me.",2018-10-31
1768,5bd97be49d3780077c2356bb,"In September I both a coffemachine, now it is end of October and I still don't have it. If you send a email they don't answer. It is terrible. For me it's the first but also the last that I buy something there. How can we trust a company like that.",2018-10-31
1769,5bd8bfe09d37800bcc54940e,"I have been reduced to having to resort to social media to report the shocking service I have received from Currys/Knowhow/Miele as each time I call up I am unable to be put through to a senior management person who has the common sense, knowledge or authority to make a decision. I have called up 5 times today in sheer frustration and the person at the other end of the line in the call centre absolutely point blank refuses to put me through to anyone senior. I am just told that I will be told the same thing by anyone else.I bought a top of the range £1,500.00 MIELE - G6890SCVi K2O Full-size Integrated Dishwasher in February 2017, it has a 2 year guarantee. A few months ago we started noticing a black film on all the plastic inside the dishwasher (the salt container, cutlery trays, framework etc). Any plastic parts inside the empty dishwasher that should look white are all now coated in dirty grey mould, and getting dirtier and dirtier as time goes on. I was using the proper “Finish” tablets and rinse aid, replenishing when the light came on to tell me to do so, I was cleaning the filter regularly. My worry is that if this residue is visible on the plastic inside the dishwasher, what residue has been left on my “clean” dishes that we are eating off every day?I called Currys, who put me on to Know How, who arranged an engineer visit for 2 and a half weeks’ time. I was to be without a dishwasher for 2 and a half weeks! The engineer was unable to identify what was causing this grey residue and he made a few calls to his superiors whilst he was standing in my kitchen trying to establish what it could be. They suggested putting a cup of vinegar on a hot wash in the dishwasher and hopefully that would remove the residue. The only explanation they could come up with between them, was that this was caused by the silver cutlery I occasionally put in the dishwasher. I was vehemently informed, and it was stressed by the engineer AND his superior on the other end of the line, that under no circumstances whatsoever should I ever put silver in the dishwasher and that dishwashers were not designed to take silver. I assured them that this was not the case, as I had had the cutlery for over 11 years, and had used it many times in my previous Hotpoint dishwasher and had never had this problem. I also had the 80 page Miele instruction booklet to hand and search for the part where it mentions that silver shold not be used in the dishwasher. There is a long list of items such as wooden cutlery and crockery, antiques and valuable glassware, copper brass tin and aluminium, etc etc. NO MENTION ANYWHERE that silver could not go in the dishwasher. The only mention made of silver was: “Please note: Silverware previously cleaned with a silver polish may still be damp or spotted at the end of a programme, where water has not run off smoothly. It may need to be rubbed dry with a soft cloth. Silver which has been in contact with foods containing sulphur can discolour. These include egg yolk, onions, mayonnaise, mustard, pulses, fish, fish brine and marinades.” NO MENTION ANYWHERE THAT SILVER WILL LEAVE A MOULDY BLACK RESIDUE THROUGHOUT THE INSIDE OF THE DISHWASHER.I showed this to the engineer, who had now run out of ideas, and then adapted his claim and stated that it must be my particular cutlery set (the same particular one that I have been using for over 11 years and never had a problem with) and that I should get in touch with them and find out if it had been correctly treated. Being an extremely efficient person, I handed him the Arthur Price brochure which states clearly on the first page: “DishwashersAll of our cutlery is dishwasher safe. Simply use a gentle, good-quality detergent and make sure the rinse aid is topped up (detergents and rinse aids with lemon are not recommended).”He then swiftly asked me what rinse aid I was using. I whipped out my “Finish shine and protect rinse aid” from under the sink. At this stage he said he was going to file his report, and someone from Miele would get in touch with me. That was last Wednesday the 24th October (a week ago). So I have been without a dishwasher for over 3 weeks.So today I made the 5 phone calls, and each the person in the call centre REFUSED to put me through to a senior person or escalate my matter, because they could read in front of them that the engineer has logged on his call out that the problem is a “maintenance issue” and there is no fault with the dishwasher!I am now left with a £1,500.00 dishwasher that I cannot use for fear of contaminating my family, Miele have no idea what is causing this and as far as they are concerned the matter is now closed.I find it unacceptable that Currys / Knowhow / Miele have washed their hands of a defective product, because even if this is a “maintenance issue” (whatever that means), they are still unable to tell me how to fix it, as the vinegar method did not make any change.UPDATE: 1 November 2018Further to my review above, I have just received this email from Knowhow. The gist of it is that I spend £1,500.00 on a top of the range Miele dishwasher, there is black mould throughout the interior of the machine, the engineer does not know what is causing this and has no solution as to how to fix the problem so lists it as a ""maintenance issue"" - basically because he DOES NOT KNOW. Because he has logged this as a ""maintenance issue"", they will not take it back or even offer to take it away to investigate and repair it. Basically it is MY PROBLEM and if I want to get an independent engineer out at my own expense to investigate this is my prerogative. So advice to anyone contemplating buying anything from Currys - be prepared for no after sales care whatsoever. Stick with purchasing from either John Lewis or Costco as they will follow through with aftercare. Incidentally, at the same time as purchasing the £1,500 dishwasher (which is not even 2 years old), I purchase an American Fridge Freezer, so total spend over £4,000.00 (not to mention countless other purchases over the years) and this is the way they treat a valued customer.Dear Mrs C,Thank you for getting back to us with your information and the trust pilot review. Reviewing the situation Miele are the point of contact in regards for any faults and repairs that you wish to have fixed, as they have reported there is no fault with the machine and it is a maintenance issue causing the residue you have reported we would be unable to issue a refund or write off for the appliance.Looking into what steps can be taken next you can try enquiring to a third party repairer to look into the residue present in the machine to see if it is connected to a fault within the machine. If this can be found we can look further into repairing this fault found for you. As this was reported as a ""maintenance issue"" similar to what the Miele engineer reported its possible something being put into the machine is causing this residue. From a quick search regarding your issue it appears to not be uncommon for residue to build up over time in dishwashers. There are many guides on the best methods to get rid of this residue and what steps can be taken to help prevent future build ups. I understand this might not be the outcome you were expecting and apologies, currently the best option is to have another engineer look into the device (This can mean additional charges if no fault is found) or follow any appropriate guides from trusted sources which explain the best method for cleaning the build up of residue.Kind regardsBen S1502283044748_tkh.JPGTEAM KNOWHOW - Social MediaTEAM KNOWHOW Customer Contact Centre",2018-11-01
1770,5bd88dc99d37800bcc5479c5,"The worst service I have ever received is with Curry's. This is the first time I have ever complained. Paid for a good delivery time and installation of a dishwasher. Delivery was 2 and a half hours late and installer had a bad attitude. Started to get puddles of water on the floor, not from dishwasher but from the installation, called many times, was on hold for 40 minutes and always passed on to someone else, very frustrating to deal with customer services whilst in a full time job. Managed to book someone to come over but brought a large van and couldn't get to me even though I has said they needed to bring a small van due to narrow road on first visit. Suggested parking and walking up the road with tools but driver said that wasn't an option. Re-booked after several phone calls and put on hold, same thing happened! This time the driver said he would talk to his boss and call back but never did. I have since emailed the CEO twice and customer services who told me they tried to call and didn't get through and that the matter had been resolved?!?! I had no missed calls and the installation is still leaking! I would never use this company again, still waiting for a response or phone call from customer services. Would like to return the dishwasher but can't bear to be on hold any longer to organise it!Just to update, still no reply from Curry's having emailed them on the contact email provided in their response",2018-11-01
1771,5bd87ab19d3780077c23069a,"Avoid Currys, avoid making on-line shopping! I received confirmations that the faulty laptop which they send it to me it is theyr warehouse and i supose to receiv a new laptop today, confirmation was done it by email even from DPD i have the confirmation and when i talk with them at the phone, they said that is not in warehouse. Even compensation i didn't received from them because i lost projecta because of them, all the time they said ""Sorry"". They are good for nothing. DO NOT ORDER ONLINE. Try to buy directly from shop and most important CHECK YOUR ITEM BEFORE TO GO HOME WITH THE ITEM IF YOU BUY FROM SHOP.",2018-10-30
1772,5bd8721d9d3780077c2301a7,"Purchased an integrated fridge, parts and instruction manual missing, took two weeks to only be told I had to order the missing parts myself direct from the supplier. Did not return any calls, gave wrong advice and information. Extremely poor Service, will never use Currys again.",2018-10-30
1773,5bd85bcd9d37800bcc545e62,"What a faff dealing with Currys and their staff - their customer service is nothing like it is advertised on their website! I went to the Cardiff store to buy a TV. All the TVs had an advertisement of 24 months interest free finance, so I queried about this and was told that it didn't apply to the TVs I was looking at and it was a general advertisement. So this offer didn't apply to about 30+ TVs yet was being advertised on them?I queried about the 50h TVs as nearly all of them were 50h, not an ideal 60h and asked how it would perform with a gaming console. I was told by two staff that this 2018, 50h, 43 inch TV would not be able to display a game very well. However my, over a decade old, brick of a television worked fine with my gaming console so I knew this wasn't correct information. A quick Google search put my mind at ease and a realisation that they were trying to make me doubt the TV and purchase a more expensive one. As I suspected, the TV works perfectly fine with my gaming console and the console and HDMI cable boosts it up to 60h anyway. It seems the staff are either tricking people who aren't tech savvy or are genuinely not kept up to speed with basic technology information. Buying the telly was the biggest ordeal. Everyone we spoke to seemed tired and not at all enthusiastic. We felt like we were being a hindrance. I enquired about the finance options and before I knew it, he was signing me up to it before asking me first and talking me through it and letting me decide whether I wanted finance or not. About three times, we mentioned that we weren't sure about finance and that it'd be less hassle to just pay immediately. The man was rushing us through it and then said that I'd been accepted and that we basically couldn't go back on it now. We both expressed our anxieties to him, asking him questions about the finance agreement, hidden charges etc. but he just kept saying ""don't worry"", not thinking that maybe we're concerned because he's barely explained anything to us and rushed us into a finance agreement. He then abruptly muttered that there's insurance on it which I believed was part of the deal, but he said it would be £3.99 a month. He never mentioned insurance or asked me if I wanted it. I asked him how to cancel it and he said ""you'll see a direct debit, just cancel that."" How about ask me first if I want insurance and not chuck it on me to gain yourself commission?! So today I've had to ring up the insurance people to cancel it and have had to sort out payments and direct debits - so much hassle!! And I asked for a confirmation e-mail of my payment from Creation (yes, you have to ask for one) and I never received one so I've had to take screenshots of everything to prove my purchase.Instead of leaving the store feeling excited and happy, I was wondering if I'd done the right thing; I felt confused and tricked. It really put a dampener on the whole experience and joy of buying a new gadget.I would recommend only visiting Currys to see TV quality, then buying the TV elsewhere.",2018-10-30
1774,5bd81a8d9d37800a706656f9,"Instore staff are lazy and didn't want to help. They see you, don't even acknowledge you, and walk round away from you! We noticed this in the Inverurie Store so we left and went to the Berryden store instead, surprisingly the service was just as bad there so left and went elsewhere.",2018-10-30
1775,5bd784449d37800ae465e717,"I got a new Plenue D D.A.P player & after going to 1 shop who uploaded my music files I was having a LOT of trouble with the unit reading/storing data on my memory card, I returned to the shop but they couldn't help so I tried two gadget shops, one couldn't help either & the other one wanted around £35 , I decided to try Curry's in Romford, Essex, the two tech people were VERY helpfull & even phoned another emplyee who's shift had ended, he still advised.I returned the next day to leave my unit with him, he not only managed to find out the problem but explained everything to me in detail. I felt so relieved.",2018-10-29
1776,5bd76ae49d37800ae465dc9d,"Ordered two washing machines, should have been delivered on Monday 29th November. No delivery today as we are waiting all day. Contacted customer service three times and nothing they can do as delivery staff didn’t answer the phone. Paid for next day delivery service but didn’t get even email or phone call that they are not coming today. Terrible service from this company, paid £10 delivery for nothing plus the phone call costs £2.24 as had to wait longer than half an hour on hold.",2018-10-29
1777,5bd763089d37800ae465d8b9,"Just been into the Shirley, Solihull branch and (thankfully) walked out empty handed!Went to help my mother choose a new laptop and the staff were most unhelpful. Didn't have the one we chose in stock and would do NOTHING to get one in from another store apart from telling me where DID have it and told me to phone up and 'try' to reserve it! Then went on to start asking me about my mobile phone contract, then my internet provider!!!Obviously trying to flog me something else instead!!Found another laptop, which was in stock, then the girl came back asking what else we wanted, Microsoft Office, set-up, anti-virus... where do these people get off??? Just sell me what I came in for and STOP wasting my time!!Then another member of staff came over to tell us that they didn't actually have the damn laptop after all!!So, as I say, we walked out, empty handed, went home and ordered the laptop from Amazon, nice and simple, better spec (much) and £30 cheaper, PLUS, Amazon didn't try to sell me anything else!!Lesson learned: stay at home and buy from the comfort of your settee!!Lesson for Curry's PC World, DON'T have on show stuff you don't have in stock and have no way of sourcing for a customer and STOP trying to flog customers additional services, products etc!!!",2018-10-29
1778,5bd736909d37800ae465bde1,I ordered American Fridge Freezer 36 days ago believing their 21 days dispatch policy but it’s not true. Finally today is the day my order is supposed to be delivered from10.35-2.35 but the time now is 4.30pm still haven’t received it also I haven’t got any updates from them.I took the day off and couldn’t go out waiting for the delivery after 36days.,2018-10-29
